"gene","spearman_correlation","p_value","cancer_type"
"LYRM9",-0.571084246026794,8.09890942901911e-51,"THCA"
"CLEC10A",0.570920094149982,8.7695641114003e-51,"THCA"
"FRMD5",0.570870547599214,8.98261905271488e-51,"THCA"
"MRPS26",-0.570719044660389,9.66650286058731e-51,"THCA"
"SAMHD1",0.57071115569515,9.70349659556261e-51,"THCA"
"COL6A5",0.57067732322147,9.8637479581521e-51,"THCA"
"MMP11",0.570621362594875,1.01345995105778e-50,"THCA"
"GCSH",-0.5705502977698,1.04892232068372e-50,"THCA"
"F5",0.570439467428889,1.10670254090806e-50,"THCA"
"ITGB2",0.570205812954387,1.23907397219351e-50,"THCA"
"UNC5B",0.569834775036463,1.48228868093746e-50,"THCA"
"RAB32",0.569776537797142,1.52454659287493e-50,"THCA"
"ACTR3",0.569695659868965,1.58522386015273e-50,"THCA"
"ALPK2",0.569359084077106,1.86456575769141e-50,"THCA"
"CMTM1",0.56930339229662,1.91528355907964e-50,"THCA"
"RASSF5",0.569053446788211,2.16030578190837e-50,"THCA"
"ASPHD2",0.568180080612176,3.28738252699983e-50,"THCA"
"FCER1A",0.568138106697931,3.35428176029356e-50,"THCA"
"XKR4",0.568102433140781,3.41220069370567e-50,"THCA"
"KPNA2",0.567967784067953,3.63990244185509e-50,"THCA"
"RND3",0.567907943380413,3.74588007717684e-50,"THCA"
"IL18R1",0.56790755855284,3.74657142460906e-50,"THCA"
"MELK",0.56777222752314,3.99772091199792e-50,"THCA"
"FMC1",-0.567557237185909,4.43149939222714e-50,"THCA"
"IL13RA1",0.567488224774555,4.58041471977988e-50,"THCA"
"KIAA1549L",0.567368772193028,4.85000424387729e-50,"THCA"
"CYP2S1",0.567209032370627,5.23528546312441e-50,"THCA"
"EOGT",0.567199411681312,5.25943664412613e-50,"THCA"
"COL10A1",0.567146043631406,5.3954310627661e-50,"THCA"
"GRHL3",0.567136647423335,5.41973371902467e-50,"THCA"
"ATP10A",0.566908546174349,6.04422241378248e-50,"THCA"
"C2CD4A",0.566639482188793,6.87323079855009e-50,"THCA"
